variable_name,#,Temp,Coupler Detached,Coupler Attached,Host Connected,Stopped,End Of File
2019-10-12 04:45:00,503,17.95,,,,,
2019-10-12 04:50:00,504,17.95,,,,,
2019-10-12 04:55:00,505,17.95,,,,,
2019-10-12 05:00:00,506,17.95,,,,,
2019-10-12 05:05:00,507,17.855,,,,,
2019-10-12 05:10:00,508,17.855,,,,,
2019-10-12 05:15:00,509,17.855,,,,,
2019-10-12 05:20:00,510,17.855,,,,,
2019-10-12 05:25:00,511,17.855,,,,,
2019-10-12 05:30:00,512,17.855,,,,,
2019-10-12 05:35:00,513,17.855,,,,,
2019-10-12 05:40:00,514,17.855,,,,,
2019-10-12 05:45:00,515,17.855,,,,,
2019-10-12 05:50:00,516,17.855,,,,,
2019-10-12 05:55:00,517,17.76,,,,,
2019-10-12 06:00:00,518,17.855,,,,,
2019-10-12 06:05:00,519,17.76,,,,,
2019-10-12 06:10:00,520,17.76,,,,,
2019-10-12 06:15:00,521,17.76,,,,,
2019-10-12 06:20:00,522,17.76,,,,,
2019-10-12 06:25:00,523,17.76,,,,,
2019-10-12 06:30:00,524,17.76,,,,,
2019-10-12 06:35:00,525,17.76,,,,,
2019-10-12 06:40:00,526,17.76,,,,,
2019-10-12 06:45:00,527,17.76,,,,,
2019-10-12 06:50:00,528,17.76,,,,,
2019-10-12 06:55:00,529,18.045,,,,,
2019-10-12 07:00:00,530,18.616,,,,,
2019-10-12 07:05:00,531,18.996,,,,,
2019-10-12 07:10:00,532,19.187,,,,,
2019-10-12 07:15:00,533,19.187,,,,,
2019-10-12 07:20:00,534,19.092,,,,,
2019-10-12 07:25:00,535,18.996,,,,,
2019-10-12 07:30:00,536,18.901,,,,,
2019-10-12 07:35:00,537,18.805999999999997,,,,,
2019-10-12 07:40:00,538,18.805999999999997,,,,,
2019-10-12 07:45:00,539,18.616,,,,,
2019-10-12 07:50:00,540,18.616,,,,,
2019-10-12 07:55:00,541,18.521,,,,,
2019-10-12 08:00:00,542,18.521,,,,,
2019-10-12 08:05:00,543,18.426,,,,,
2019-10-12 08:10:00,544,18.331,,,,,
2019-10-12 08:15:00,545,18.331,,,,,
2019-10-12 08:20:00,546,18.236,,,,,
2019-10-12 08:25:00,547,18.236,,,,,
2019-10-12 08:30:00,548,18.14,,,,,
2019-10-12 08:35:00,549,18.14,,,,,
2019-10-12 08:40:00,550,18.14,,,,,
2019-10-12 08:45:00,551,18.045,,,,,
2019-10-12 08:50:00,552,18.045,,,,,
2019-10-12 08:55:00,553,18.045,,,,,
2019-10-12 09:00:00,554,18.045,,,,,
2019-10-12 09:05:00,555,17.95,,,,,
2019-10-12 09:10:00,556,17.95,,,,,
2019-10-12 09:15:00,557,17.95,,,,,
2019-10-12 09:20:00,558,17.95,,,,,
2019-10-12 09:25:00,559,18.045,,,,,
2019-10-12 09:30:00,560,18.045,,,,,
2019-10-12 09:35:00,561,18.045,,,,,
2019-10-12 09:40:00,562,18.045,,,,,
2019-10-12 09:45:00,563,18.045,,,,,
2019-10-12 09:50:00,564,18.045,,,,,
2019-10-12 09:55:00,565,18.045,,,,,
2019-10-12 10:00:00,566,18.045,,,,,
2019-10-12 10:05:00,567,17.95,,,,,
2019-10-12 10:10:00,568,18.045,,,,,
2019-10-12 10:15:00,569,17.95,,,,,
2019-10-12 10:20:00,570,17.95,,,,,
2019-10-12 10:25:00,571,17.95,,,,,
2019-10-12 10:30:00,572,17.95,,,,,
2019-10-12 10:35:00,573,17.95,,,,,
2019-10-12 10:40:00,574,17.95,,,,,
2019-10-12 10:45:00,575,17.95,,,,,
2019-10-12 10:50:00,576,17.95,,,,,
2019-10-12 10:55:00,577,17.95,,,,,
2019-10-12 11:00:00,578,17.95,,,,,
2019-10-12 11:05:00,579,17.855,,,,,
2019-10-12 11:10:00,580,17.855,,,,,
2019-10-12 11:15:00,581,17.95,,,,,
2019-10-12 11:20:00,582,17.95,,,,,
2019-10-12 11:25:00,583,17.95,,,,,
2019-10-12 11:30:00,584,17.95,,,,,
2019-10-12 11:35:00,585,17.95,,,,,
2019-10-12 11:40:00,586,17.95,,,,,
2019-10-12 11:45:00,587,17.95,,,,,
2019-10-12 11:50:00,588,17.95,,,,,
2019-10-12 11:55:00,589,17.95,,,,,
2019-10-12 12:00:00,590,17.95,,,,,
2019-10-12 12:05:00,591,17.95,,,,,
2019-10-12 12:10:00,592,18.045,,,,,
2019-10-12 12:15:00,593,18.045,,,,,
2019-10-12 12:20:00,594,18.045,,,,,
2019-10-12 12:25:00,595,18.045,,,,,
2019-10-12 12:30:00,596,18.045,,,,,
2019-10-12 12:35:00,597,18.045,,,,,
2019-10-12 12:40:00,598,18.045,,,,,
2019-10-12 12:45:00,599,18.045,,,,,
2019-10-12 12:50:00,600,18.045,,,,,
2019-10-12 12:55:00,601,18.045,,,,,
2019-10-12 13:00:00,602,18.045,,,,,
2019-10-12 13:05:00,603,18.045,,,,,
2019-10-12 13:10:00,604,18.045,,,,,
2019-10-12 13:15:00,605,18.045,,,,,
2019-10-12 13:20:00,606,18.045,,,,,
2019-10-12 13:25:00,607,18.045,,,,,
2019-10-12 13:30:00,608,18.14,,,,,
2019-10-12 13:35:00,609,18.236,,,,,
2019-10-12 13:40:00,610,18.331,,,,,
2019-10-12 13:45:00,611,18.426,,,,,
2019-10-12 13:50:00,612,18.521,,,,,
2019-10-12 13:55:00,613,18.616,,,,,
2019-10-12 14:00:00,614,18.711,,,,,
2019-10-12 14:05:00,615,18.805999999999997,,,,,
2019-10-12 14:10:00,616,18.805999999999997,,,,,
2019-10-12 14:15:00,617,18.901,,,,,
2019-10-12 14:20:00,618,18.901,,,,,
2019-10-12 14:25:00,619,18.996,,,,,
2019-10-12 14:30:00,620,18.996,,,,,
2019-10-12 14:35:00,621,18.996,,,,,
2019-10-12 14:40:00,622,18.996,,,,,
2019-10-12 14:45:00,623,18.901,,,,,
2019-10-12 14:50:00,624,18.901,,,,,
2019-10-12 14:55:00,625,18.901,,,,,
2019-10-12 15:00:00,626,18.901,,,,,
2019-10-12 15:05:00,627,18.996,,,,,
2019-10-12 15:10:00,628,18.996,,,,,
2019-10-12 15:15:00,629,19.092,,,,,
2019-10-12 15:20:00,630,19.092,,,,,
2019-10-12 15:25:00,631,19.092,,,,,
2019-10-12 15:30:00,632,18.996,,,,,
2019-10-12 15:35:00,633,18.996,,,,,
2019-10-12 15:40:00,634,18.996,,,,,
2019-10-12 15:45:00,635,18.996,,,,,
2019-10-12 15:50:00,636,18.996,,,,,
2019-10-12 15:55:00,637,18.996,,,,,
2019-10-12 16:00:00,638,18.996,,,,,
2019-10-12 16:05:00,639,18.996,,,,,
2019-10-12 16:10:00,640,18.996,,,,,
2019-10-12 16:15:00,641,18.996,,,,,
2019-10-12 16:20:00,642,18.996,,,,,
2019-10-12 16:25:00,643,18.901,,,,,
2019-10-12 16:30:00,644,18.901,,,,,
2019-10-12 16:35:00,645,18.901,,,,,
2019-10-12 16:40:00,646,18.901,,,,,
2019-10-12 16:45:00,647,18.805999999999997,,,,,
2019-10-12 16:50:00,648,18.805999999999997,,,,,
2019-10-12 16:55:00,649,18.805999999999997,,,,,
2019-10-12 17:00:00,650,18.805999999999997,,,,,
2019-10-12 17:05:00,651,18.805999999999997,,,,,
2019-10-12 17:10:00,652,18.805999999999997,,,,,
2019-10-12 17:15:00,653,18.711,,,,,
2019-10-12 17:20:00,654,18.711,,,,,
2019-10-12 17:25:00,655,18.711,,,,,
2019-10-12 17:30:00,656,18.711,,,,,
2019-10-12 17:35:00,657,18.711,,,,,
2019-10-12 17:40:00,658,18.711,,,,,
2019-10-12 17:45:00,659,18.711,,,,,
2019-10-12 17:50:00,660,18.711,,,,,
2019-10-12 17:55:00,661,18.616,,,,,
2019-10-12 18:00:00,662,18.616,,,,,
2019-10-12 18:05:00,663,18.616,,,,,
2019-10-12 18:10:00,664,18.616,,,,,
2019-10-12 18:15:00,665,18.616,,,,,
2019-10-12 18:20:00,666,18.616,,,,,
2019-10-12 18:25:00,667,18.616,,,,,
2019-10-12 18:30:00,668,18.711,,,,,
2019-10-12 18:35:00,669,18.805999999999997,,,,,
2019-10-12 18:40:00,670,18.805999999999997,,,,,
2019-10-12 18:45:00,671,18.805999999999997,,,,,
2019-10-12 18:50:00,672,18.901,,,,,
2019-10-12 18:55:00,673,18.996,,,,,
2019-10-12 19:00:00,674,19.092,,,,,
2019-10-12 19:05:00,675,19.092,,,,,
2019-10-12 19:10:00,676,19.092,,,,,
2019-10-12 19:15:00,677,19.092,,,,,
2019-10-12 19:20:00,678,19.092,,,,,
2019-10-12 19:25:00,679,19.092,,,,,
2019-10-12 19:30:00,680,19.092,,,,,
2019-10-12 19:35:00,681,19.092,,,,,
2019-10-12 19:40:00,682,19.092,,,,,
2019-10-12 19:45:00,683,19.092,,,,,
2019-10-12 19:50:00,684,18.996,,,,,
2019-10-12 19:55:00,685,18.996,,,,,
2019-10-12 20:00:00,686,18.996,,,,,
2019-10-12 20:05:00,687,18.996,,,,,
2019-10-12 20:10:00,688,18.996,,,,,
2019-10-12 20:15:00,689,18.996,,,,,
2019-10-12 20:20:00,690,18.996,,,,,
2019-10-12 20:25:00,691,18.996,,,,,
2019-10-12 20:30:00,692,18.996,,,,,
2019-10-12 20:35:00,693,18.996,,,,,
2019-10-12 20:40:00,694,18.901,,,,,
2019-10-12 20:45:00,695,18.805999999999997,,,,,
2019-10-12 20:50:00,696,18.805999999999997,,,,,
2019-10-12 20:55:00,697,18.805999999999997,,,,,
2019-10-12 21:00:00,698,18.805999999999997,,,,,
2019-10-12 21:05:00,699,18.805999999999997,,,,,
2019-10-12 21:10:00,700,18.805999999999997,,,,,
2019-10-12 21:15:00,701,18.805999999999997,,,,,
2019-10-12 21:20:00,702,18.901,,,,,
2019-10-12 21:25:00,703,19.092,,,,,
2019-10-12 21:30:00,704,19.377,,,,,
2019-10-12 21:35:00,705,19.567,,,,,
2019-10-12 21:40:00,706,19.662,,,,,
2019-10-12 21:45:00,707,19.662,,,,,
2019-10-12 21:50:00,708,19.758,,,,,
2019-10-12 21:55:00,709,19.662,,,,,
2019-10-12 22:00:00,710,19.758,,,,,
2019-10-12 22:05:00,711,19.758,,,,,
2019-10-12 22:10:00,712,19.662,,,,,
2019-10-12 22:15:00,713,19.662,,,,,
2019-10-12 22:20:00,714,19.567,,,,,
2019-10-12 22:25:00,715,19.567,,,,,
2019-10-12 22:30:00,716,19.567,,,,,
2019-10-12 22:35:00,717,19.472,,,,,
2019-10-12 22:40:00,718,19.472,,,,,
2019-10-12 22:45:00,719,19.377,,,,,
2019-10-12 22:50:00,720,19.282,,,,,
2019-10-12 22:55:00,721,19.187,,,,,
2019-10-12 23:00:00,722,19.092,,,,,
2019-10-12 23:05:00,723,18.996,,,,,
2019-10-12 23:10:00,724,18.901,,,,,
2019-10-12 23:15:00,725,18.901,,,,,
2019-10-12 23:20:00,726,18.805999999999997,,,,,
2019-10-12 23:25:00,727,18.805999999999997,,,,,
2019-10-12 23:30:00,728,18.711,,,,,
2019-10-12 23:35:00,729,18.711,,,,,
2019-10-12 23:40:00,730,18.616,,,,,
2019-10-12 23:45:00,731,18.616,,,,,
2019-10-12 23:50:00,732,18.521,,,,,
2019-10-12 23:55:00,733,18.521,,,,,
2019-10-13 00:00:00,734,18.521,,,,,
2019-10-13 00:05:00,735,18.521,,,,,
2019-10-13 00:10:00,736,18.426,,,,,
2019-10-13 00:15:00,737,18.426,,,,,
2019-10-13 00:20:00,738,18.426,,,,,
2019-10-13 00:25:00,739,18.426,,,,,
2019-10-13 00:30:00,740,18.331,,,,,
2019-10-13 00:35:00,741,18.331,,,,,
2019-10-13 00:40:00,742,18.331,,,,,
2019-10-13 00:45:00,743,18.331,,,,,
2019-10-13 00:50:00,744,18.331,,,,,
2019-10-13 00:55:00,745,18.236,,,,,
2019-10-13 01:00:00,746,18.236,,,,,
2019-10-13 01:05:00,747,18.236,,,,,
2019-10-13 01:10:00,748,18.236,,,,,
2019-10-13 01:15:00,749,18.236,,,,,
2019-10-13 01:20:00,750,18.14,,,,,
2019-10-13 01:25:00,751,18.14,,,,,
2019-10-13 01:30:00,752,18.14,,,,,
2019-10-13 01:35:00,753,18.14,,,,,
2019-10-13 01:40:00,754,18.14,,,,,
2019-10-13 01:45:00,755,18.14,,,,,
2019-10-13 01:50:00,756,18.14,,,,,
2019-10-13 01:55:00,757,18.14,,,,,
2019-10-13 02:00:00,758,18.14,,,,,
2019-10-13 02:05:00,759,18.045,,,,,
2019-10-13 02:10:00,760,18.045,,,,,
2019-10-13 02:15:00,761,18.045,,,,,
2019-10-13 02:20:00,762,18.045,,,,,
2019-10-13 02:25:00,763,18.045,,,,,
2019-10-13 02:30:00,764,18.045,,,,,
2019-10-13 02:35:00,765,18.045,,,,,
2019-10-13 02:40:00,766,18.045,,,,,
2019-10-13 02:45:00,767,18.045,,,,,
2019-10-13 02:50:00,768,18.045,,,,,
2019-10-13 02:55:00,769,17.95,,,,,
2019-10-13 03:00:00,770,17.95,,,,,
2019-10-13 03:05:00,771,17.95,,,,,
2019-10-13 03:10:00,772,17.95,,,,,
2019-10-13 03:15:00,773,17.95,,,,,
2019-10-13 03:20:00,774,17.95,,,,,
2019-10-13 03:25:00,775,17.95,,,,,
2019-10-13 03:30:00,776,17.95,,,,,
2019-10-13 03:35:00,777,17.95,,,,,
2019-10-13 03:40:00,778,17.95,,,,,
2019-10-13 03:45:00,779,17.95,,,,,
2019-10-13 03:50:00,780,17.855,,,,,
2019-10-13 03:55:00,781,17.855,,,,,
2019-10-13 04:00:00,782,17.855,,,,,
2019-10-13 04:05:00,783,17.855,,,,,
2019-10-13 04:10:00,784,17.855,,,,,
2019-10-13 04:15:00,785,17.855,,,,,
2019-10-13 04:20:00,786,17.855,,,,,
2019-10-13 04:25:00,787,17.855,,,,,
2019-10-13 04:30:00,788,17.855,,,,,
2019-10-13 04:35:00,789,17.855,,,,,
2019-10-13 04:40:00,790,17.855,,,,,
2019-10-13 04:45:00,791,17.855,,,,,
2019-10-13 04:50:00,792,17.855,,,,,
2019-10-13 04:55:00,793,17.855,,,,,
2019-10-13 05:00:00,794,17.76,,,,,
2019-10-13 05:05:00,795,17.76,,,,,
2019-10-13 05:10:00,796,17.76,,,,,
2019-10-13 05:15:00,797,17.76,,,,,
2019-10-13 05:20:00,798,17.76,,,,,
2019-10-13 05:25:00,799,17.76,,,,,
2019-10-13 05:30:00,800,17.76,,,,,
2019-10-13 05:35:00,801,17.76,,,,,
2019-10-13 05:40:00,802,17.76,,,,,
2019-10-13 05:45:00,803,17.76,,,,,
2019-10-13 05:50:00,804,17.76,,,,,
2019-10-13 05:55:00,805,17.665,,,,,
2019-10-13 06:00:00,806,17.665,,,,,
2019-10-13 06:05:00,807,17.665,,,,,
2019-10-13 06:10:00,808,17.76,,,,,
2019-10-13 06:15:00,809,18.045,,,,,
2019-10-13 06:20:00,810,18.331,,,,,
2019-10-13 06:25:00,811,18.711,,,,,
2019-10-13 06:30:00,812,18.996,,,,,
2019-10-13 06:35:00,813,19.282,,,,,
2019-10-13 06:40:00,814,19.472,,,,,
2019-10-13 06:45:00,815,19.662,,,,,
2019-10-13 06:50:00,816,19.758,,,,,
2019-10-13 06:55:00,817,19.758,,,,,
2019-10-13 07:00:00,818,19.758,,,,,
2019-10-13 07:05:00,819,19.662,,,,,
2019-10-13 07:10:00,820,19.662,,,,,
2019-10-13 07:15:00,821,19.567,,,,,
2019-10-13 07:20:00,822,19.472,,,,,
2019-10-13 07:25:00,823,19.377,,,,,
2019-10-13 07:30:00,824,19.282,,,,,
2019-10-13 07:35:00,825,19.187,,,,,
2019-10-13 07:40:00,826,19.187,,,,,
2019-10-13 07:45:00,827,19.187,,,,,
2019-10-13 07:50:00,828,19.377,,,,,
2019-10-13 07:55:00,829,19.472,,,,,
2019-10-13 08:00:00,830,19.567,,,,,
2019-10-13 08:05:00,831,19.567,,,,,
2019-10-13 08:10:00,832,19.567,,,,,
2019-10-13 08:15:00,833,19.472,,,,,
2019-10-13 08:20:00,834,19.472,,,,,
2019-10-13 08:25:00,835,19.377,,,,,
2019-10-13 08:30:00,836,19.377,,,,,
2019-10-13 08:35:00,837,19.377,,,,,
2019-10-13 08:40:00,838,19.282,,,,,
2019-10-13 08:45:00,839,19.187,,,,,
2019-10-13 08:50:00,840,19.187,,,,,
2019-10-13 08:55:00,841,19.092,,,,,
2019-10-13 09:00:00,842,18.996,,,,,
2019-10-13 09:05:00,843,18.996,,,,,
2019-10-13 09:10:00,844,18.996,,,,,
2019-10-13 09:15:00,845,18.996,,,,,
2019-10-13 09:20:00,846,18.996,,,,,
2019-10-13 09:25:00,847,19.092,,,,,
2019-10-13 09:30:00,848,19.092,,,,,
2019-10-13 09:35:00,849,19.092,,,,,
2019-10-13 09:40:00,850,18.996,,,,,
2019-10-13 09:45:00,851,18.996,,,,,
2019-10-13 09:50:00,852,18.901,,,,,
2019-10-13 09:55:00,853,18.805999999999997,,,,,
2019-10-13 10:00:00,854,18.805999999999997,,,,,
2019-10-13 10:05:00,855,18.805999999999997,,,,,
2019-10-13 10:10:00,856,18.711,,,,,
2019-10-13 10:15:00,857,18.711,,,,,
2019-10-13 10:20:00,858,18.711,,,,,
2019-10-13 10:25:00,859,18.616,,,,,
2019-10-13 10:30:00,860,18.616,,,,,
2019-10-13 10:35:00,861,18.616,,,,,
2019-10-13 10:40:00,862,18.616,,,,,
2019-10-13 10:45:00,863,18.616,,,,,
2019-10-13 10:50:00,864,18.521,,,,,
2019-10-13 10:55:00,865,18.521,,,,,
2019-10-13 11:00:00,866,18.521,,,,,
2019-10-13 11:05:00,867,18.426,,,,,
2019-10-13 11:10:00,868,18.426,,,,,
2019-10-13 11:15:00,869,18.426,,,,,
2019-10-13 11:20:00,870,18.426,,,,,
2019-10-13 11:25:00,871,18.426,,,,,
2019-10-13 11:30:00,872,18.426,,,,,
2019-10-13 11:35:00,873,18.426,,,,,
2019-10-13 11:40:00,874,18.331,,,,,
2019-10-13 11:45:00,875,18.331,,,,,
2019-10-13 11:50:00,876,18.331,,,,,
2019-10-13 11:55:00,877,18.426,,,,,
2019-10-13 12:00:00,878,18.426,,,,,
2019-10-13 12:05:00,879,18.426,,,,,
2019-10-13 12:10:00,880,18.426,,,,,
2019-10-13 12:15:00,881,18.426,,,,,
2019-10-13 12:20:00,882,18.426,,,,,
2019-10-13 12:25:00,883,18.426,,,,,
2019-10-13 12:30:00,884,18.426,,,,,
2019-10-13 12:35:00,885,18.426,,,,,
2019-10-13 12:40:00,886,18.426,,,,,
2019-10-13 12:45:00,887,18.426,,,,,
2019-10-13 12:50:00,888,18.331,,,,,
2019-10-13 12:55:00,889,18.331,,,,,
2019-10-13 13:00:00,890,18.331,,,,,
2019-10-13 13:05:00,891,18.236,,,,,
2019-10-13 13:10:00,892,18.236,,,,,
2019-10-13 13:15:00,893,18.236,,,,,
2019-10-13 13:20:00,894,18.236,,,,,
2019-10-13 13:25:00,895,18.14,,,,,
2019-10-13 13:30:00,896,18.14,,,,,
2019-10-13 13:35:00,897,18.236,,,,,
2019-10-13 13:40:00,898,18.236,,,,,
2019-10-13 13:45:00,899,18.236,,,,,
2019-10-13 13:50:00,900,18.236,,,,,
2019-10-13 13:55:00,901,18.236,,,,,
2019-10-13 14:00:00,902,18.236,,,,,
2019-10-13 14:05:00,903,18.236,,,,,
2019-10-13 14:10:00,904,18.236,,,,,
2019-10-13 14:15:00,905,18.236,,,,,
2019-10-13 14:20:00,906,18.236,,,,,
2019-10-13 14:25:00,907,18.236,,,,,
2019-10-13 14:30:00,908,18.14,,,,,
2019-10-13 14:35:00,909,18.14,,,,,
2019-10-13 14:40:00,910,18.14,,,,,
2019-10-13 14:45:00,911,18.14,,,,,
2019-10-13 14:50:00,912,18.14,,,,,
2019-10-13 14:55:00,913,18.14,,,,,
2019-10-13 15:00:00,914,18.14,,,,,
2019-10-13 15:05:00,915,18.14,,,,,
2019-10-13 15:10:00,916,18.14,,,,,
2019-10-13 15:15:00,917,18.14,,,,,
2019-10-13 15:20:00,918,18.14,,,,,
2019-10-13 15:25:00,919,18.236,,,,,
2019-10-13 15:30:00,920,18.236,,,,,
2019-10-13 15:35:00,921,18.331,,,,,
2019-10-13 15:40:00,922,18.426,,,,,
2019-10-13 15:45:00,923,18.426,,,,,
2019-10-13 15:50:00,924,18.426,,,,,
2019-10-13 15:55:00,925,18.331,,,,,
2019-10-13 16:00:00,926,18.331,,,,,
2019-10-13 16:05:00,927,18.331,,,,,
2019-10-13 16:10:00,928,18.426,,,,,
2019-10-13 16:15:00,929,18.331,,,,,
2019-10-13 16:20:00,930,18.331,,,,,
2019-10-13 16:25:00,931,18.331,,,,,
2019-10-13 16:30:00,932,18.236,,,,,
2019-10-13 16:35:00,933,18.236,,,,,
2019-10-13 16:40:00,934,18.236,,,,,
2019-10-13 16:45:00,935,18.14,,,,,
2019-10-13 16:50:00,936,18.14,,,,,
2019-10-13 16:55:00,937,18.045,,,,,
2019-10-13 17:00:00,938,18.045,,,,,
2019-10-13 17:05:00,939,18.045,,,,,
2019-10-13 17:10:00,940,17.95,,,,,
2019-10-13 17:15:00,941,17.95,,,,,
2019-10-13 17:20:00,942,18.045,,,,,
2019-10-13 17:25:00,943,18.331,,,,,
2019-10-13 17:30:00,944,18.521,,,,,
2019-10-13 17:35:00,945,18.711,,,,,
2019-10-13 17:40:00,946,18.805999999999997,,,,,
2019-10-13 17:45:00,947,18.805999999999997,,,,,
2019-10-13 17:50:00,948,18.805999999999997,,,,,
2019-10-13 17:55:00,949,18.805999999999997,,,,,
2019-10-13 18:00:00,950,18.805999999999997,,,,,
2019-10-13 18:05:00,951,18.805999999999997,,,,,
2019-10-13 18:10:00,952,18.901,,,,,
2019-10-13 18:15:00,953,18.901,,,,,
2019-10-13 18:20:00,954,18.996,,,,,
2019-10-13 18:25:00,955,19.187,,,,,
2019-10-13 18:30:00,956,19.282,,,,,
2019-10-13 18:35:00,957,19.377,,,,,
2019-10-13 18:40:00,958,19.472,,,,,
2019-10-13 18:45:00,959,19.567,,,,,
2019-10-13 18:50:00,960,19.472,,,,,
2019-10-13 18:55:00,961,19.472,,,,,
2019-10-13 19:00:00,962,19.377,,,,,
2019-10-13 19:05:00,963,19.377,,,,,
2019-10-13 19:10:00,964,19.282,,,,,
2019-10-13 19:15:00,965,19.187,,,,,
2019-10-13 19:20:00,966,19.187,,,,,
2019-10-13 19:25:00,967,19.187,,,,,
2019-10-13 19:30:00,968,19.092,,,,,
2019-10-13 19:35:00,969,19.092,,,,,
2019-10-13 19:40:00,970,19.092,,,,,
2019-10-13 19:45:00,971,19.092,,,,,
2019-10-13 19:50:00,972,19.092,,,,,
2019-10-13 19:55:00,973,19.092,,,,,
2019-10-13 20:00:00,974,18.996,,,,,
2019-10-13 20:05:00,975,18.996,,,,,
2019-10-13 20:10:00,976,18.996,,,,,
2019-10-13 20:15:00,977,18.996,,,,,
2019-10-13 20:20:00,978,18.996,,,,,
2019-10-13 20:25:00,979,18.996,,,,,
2019-10-13 20:30:00,980,18.996,,,,,
2019-10-13 20:35:00,981,18.996,,,,,
2019-10-13 20:40:00,982,18.996,,,,,
2019-10-13 20:45:00,983,18.996,,,,,
2019-10-13 20:50:00,984,19.092,,,,,
2019-10-13 20:55:00,985,19.092,,,,,
2019-10-13 21:00:00,986,19.187,,,,,
2019-10-13 21:05:00,987,19.187,,,,,
2019-10-13 21:10:00,988,19.187,,,,,
2019-10-13 21:15:00,989,19.187,,,,,
2019-10-13 21:20:00,990,19.187,,,,,
2019-10-13 21:25:00,991,19.092,,,,,
2019-10-13 21:30:00,992,18.996,,,,,
2019-10-13 21:35:00,993,18.996,,,,,
2019-10-13 21:40:00,994,18.996,,,,,
2019-10-13 21:45:00,995,18.901,,,,,
2019-10-13 21:50:00,996,18.805999999999997,,,,,
2019-10-13 21:55:00,997,18.711,,,,,
2019-10-13 22:00:00,998,18.616,,,,,
2019-10-13 22:05:00,999,18.521,,,,,
2019-10-13 22:10:00,1000,18.521,,,,,
2019-10-13 22:15:00,1001,18.426,,,,,
2019-10-13 22:20:00,1002,18.426,,,,,
2019-10-13 22:25:00,1003,18.331,,,,,
2019-10-13 22:30:00,1004,18.331,,,,,
2019-10-13 22:35:00,1005,18.331,,,,,
2019-10-13 22:40:00,1006,18.331,,,,,
2019-10-13 22:45:00,1007,18.331,,,,,
2019-10-13 22:50:00,1008,18.331,,,,,
2019-10-13 22:55:00,1009,18.331,,,,,
2019-10-13 23:00:00,1010,18.236,,,,,
2019-10-13 23:05:00,1011,18.236,,,,,
